Dia,Hora,Latitud Central,Longitud Central,Tipo de Via,Congestion
Thursday,16:04,-12.10779945,-76.9972887,Avenida Geminis,unknown
Thursday,16:04,-12.1108832,-76.99460880000001,Avenida Geminis,unknown
Thursday,16:04,-12.111288850000001,-76.9918384,Avenida Primavera,low
Thursday,16:04,-12.096362599999999,-76.9862139,Avenida San Borja Norte,low
Thursday,16:04,-12.1199579,-76.9981498,Avenida Aviación,low
Thursday,16:04,-12.1199899,-76.9978777,Avenida Pedro Venturo,low
Thursday,16:04,-12.0959872,-76.9892231,Avenida Boulevard de Surco,low
Thursday,16:04,-12.09579755,-76.98946915,Avenida San Borja Norte,low
Thursday,16:04,-12.11125075,-76.99127770000001,Avenida Primavera,low
Thursday,16:04,-12.119993350000001,-76.99840255000001,Avenida Aviación,low
Thursday,16:04,-12.1199883,-76.99880645,Avenida Manuel Villarán,low
Thursday,16:04,-12.12441545,-77.00897605,Avenida José Ramírez Gastón,low
Thursday,16:04,-12.10068695,-77.0005912,Avenida San Borja Sur,low
Thursday,16:04,-12.11066685,-76.9948033,Avenida Geminis,unknown
Thursday,16:04,-12.071463000000001,-77.00196365,Avenida Nicolás Arriola,low
Thursday,16:04,-12.1202845,-77.00090515,Avenida Manuel Villarán,low
Thursday,16:04,-12.1112228,-76.99531795,Auxiliar Avenida Angamos Este,low
Thursday,16:04,-12.1224284,-76.99974585,El Palo Rosa,low
Thursday,16:05,-12.0969071,-76.98399950000001,Avenida San Borja Norte,low
Thursday,16:05,-12.11364535,-76.99229,Avenida Caminos del Inca,low
Thursday,16:05,-12.103845549999999,-76.989193,Avenida de la Floresta,low
Thursday,16:05,-12.1199144,-76.99828005,Avenida Manuel Villarán,low
Thursday,16:05,-12.1195836,-76.99818625,Avenida Aviación,low
Thursday,16:05,-12.13934415,-77.02045425,Avenida El Sol Este,low
Thursday,16:05,-12.096391050000001,-76.98671765,Avenida San Borja Norte,low
Thursday,16:05,-12.0949563,-76.98556035,Avenida Velasco Astete Oeste,low
Thursday,16:05,-12.1138096,-76.9948989,Avenida Intihuatana,low
Thursday,16:05,-12.102604249999999,-77.0013828,Avenida Aviación,low
Thursday,16:05,-12.13414675,-77.01194609999999,Avenida Mariscal Ramón Castilla,low
Thursday,16:05,-12.07053125,-77.00327709999999,Avenida Pablo Patron,low
Thursday,16:05,-12.067841699999999,-77.00608835,Avenida México,low
Thursday,16:05,-12.106828799999999,-76.9962673,Avenida Joaquín de la Madrid,unknown
Thursday,16:05,-12.09568975,-76.989824,Avenida San Borja Norte,low
Thursday,16:05,-12.0950253,-76.99093075,Avenida San Borja Norte,low
Thursday,16:05,-12.11996185,-76.99757305,Avenida Pedro Venturo,low
Thursday,16:05,-12.1102724,-76.99515844999999,Avenida Geminis,unknown
Thursday,16:05,-12.1019524,-76.98991344999999,Avenida Boulevard de Surco,low
Thursday,16:05,-12.135983150000001,-77.01786050000001,Avenida República de Panamá,low
Thursday,16:05,-12.135981000000001,-77.01780825,Avenida República de Panamá,low
Thursday,16:05,-12.119913050000001,-76.9975154,Avenida Intihuatana,unknown
Thursday,16:05,-12.12014415,-76.99705900000001,Avenida Pedro Venturo,low
Thursday,16:05,-12.1082628,-76.9968708,Avenida Geminis,unknown
Thursday,16:05,-12.10779945,-76.9972887,Avenida Geminis,unknown
Thursday,16:05,-12.139386850000001,-77.02095030000001,Avenida El Sol Este,low
Thursday,16:05,-12.100640049999999,-77.0009443,Avenida San Borja Sur,unknown
Thursday,16:05,-12.1145508,-76.99526675,Avenida Intihuatana,low
Thursday,16:05,-12.084920499999999,-76.98308445,Avenida Javier Prado Este,low
Thursday,16:05,-12.11985185,-76.9975536,Avenida Pedro Venturo,low
Thursday,16:05,-12.119065599999999,-76.99718634999999,Avenida Intihuatana,low
Thursday,16:05,-12.13581305,-77.01781439999999,Avenida República de Panamá,low
Thursday,16:05,-12.07178565,-77.00255055,Avenida Nicolás Arriola,low
Thursday,16:05,-12.1072212,-76.992452,Avenida San Luis,low
Thursday,16:05,-12.11901225,-76.9982583,Avenida Aviación,low
Thursday,16:05,-12.08261435,-76.97968940000001,Vía de Evitamiento,low
Thursday,16:05,-12.0950565,-76.99074680000001,Avenida San Borja Norte,low
Thursday,16:05,-12.100713200000001,-77.00132959999999,Avenida San Borja Sur,low
Thursday,16:05,-12.1068891,-76.9996178,Avenida Joaquín de la Madrid,low
Thursday,16:05,-12.11990065,-76.99761125,Avenida Intihuatana,unknown
Thursday,16:05,-12.11986865,-76.99788335,Avenida Pedro Venturo,low
Thursday,16:05,-12.13521065,-77.0178373,Avenida República de Panamá,low
Thursday,16:05,-12.106922149999999,-77.0002159,Avenida Joaquín de la Madrid,low
Thursday,16:05,-12.09637225,-76.98749280000001,Avenida San Borja Norte,low
Thursday,16:05,-12.08494735,-76.9839176,Avenida Javier Prado Este,moderate
Thursday,16:05,-12.11119675,-76.99047765,Avenida Primavera,low
Thursday,16:05,-12.11126185,-76.9959553,Auxiliar Avenida Angamos Este,low
Thursday,16:05,-12.1102724,-76.99515844999999,Avenida Geminis,unknown
Thursday,16:05,-12.1096277,-76.99573845,Avenida Geminis,low
Thursday,16:05,-12.1394392,-77.02161330000001,Avenida El Sol Este,low
Thursday,16:05,-12.093461,-76.995585,Avenida San Luis,low
Thursday,16:05,-12.0967992,-76.98230649999999,Pasaje 21,low
Thursday,16:05,-12.104504,-76.9889412,Avenida de la Floresta,low
Thursday,16:05,-12.10437095,-76.9890806,Avenida de la Floresta,unknown
Thursday,16:05,-12.1082628,-76.9968708,Avenida Geminis,unknown
Thursday,16:05,-12.108566849999999,-76.99664815,Avenida Geminis,unknown
Thursday,16:05,-12.0936562,-76.98565035,Avenida Velasco Astete Oeste,low
Thursday,16:05,-12.118537199999999,-76.99832885000001,Avenida Aviación,low
Thursday,16:05,-12.10684345,-76.9954896,Avenida Joaquín de la Madrid,unknown
Thursday,16:05,-12.114295949999999,-76.99187785000001,Avenida Caminos del Inca,low
Thursday,16:05,-12.1330064,-77.00942660000001,Avenida La Merced,low
Thursday,16:05,-12.1113351,-76.99629265,Avenida Angamos Este,low
Thursday,16:05,-12.11128385,-76.9962707,Auxiliar Avenida Angamos Este,low
Thursday,16:05,-12.1087967,-76.99646440000001,Avenida Geminis,low
Thursday,16:05,-12.108566849999999,-76.99664815,Avenida Geminis,unknown
Thursday,16:05,-12.0719697,-77.0028837,Avenida Nicolás Arriola,low
Thursday,16:05,-12.0718234,-77.00289755,Avenida San Luis,low
Thursday,16:05,-12.10454925,-76.98907059999999,Avenida de la Floresta,unknown
Thursday,16:06,-12.104263,-76.9895126,Avenida de la Floresta,unknown
Thursday,16:06,-12.0816542,-76.9785852,Vía de Evitamiento,low
Thursday,16:06,-12.1204821,-77.0023382,Avenida Manuel Villarán,low
Thursday,16:06,-12.1055292,-76.98887065,Avenida de la Floresta,low
Thursday,16:06,-12.1111626,-76.98992014999999,Avenida Primavera,low
Thursday,16:06,-12.111108949999998,-76.9899262,Ciclovía Primavera,low
Thursday,16:06,-12.12042145,-76.99630930000001,Avenida Pedro Venturo,low
Thursday,16:06,-12.11473205,-76.99159675,Avenida Caminos del Inca,low
Thursday,16:06,-12.07155925,-77.00305015,Avenida San Luis,low
Thursday,16:06,-12.10155365,-77.0015358,Avenida Aviación,low
Thursday,16:06,-12.09621915,-76.98818765,Avenida San Borja Norte,low
Thursday,16:06,-12.11137665,-76.99755,Auxiliar Avenida Angamos Este,low
Thursday,16:06,-12.11714735,-76.99867705,Avenida Aviación,low
Thursday,16:06,-12.111482,-76.99756984999999,Avenida Angamos Este,low
Thursday,16:06,-12.1087967,-76.99646440000001,Avenida Geminis,low
Thursday,16:06,-12.10908,-76.99623005000001,Avenida Geminis,unknown
Thursday,16:06,-12.12219335,-76.99858475,Avenida Aviación,low
Thursday,16:06,-12.1151738,-76.995571,Avenida Intihuatana,low
Thursday,16:06,-12.13704905,-77.01289125,Prolongación Paseo de la República,unknown
Thursday,16:06,-12.136629249999999,-77.0144453,Prolongación Paseo de la República,unknown
Thursday,16:06,-12.13947795,-77.02213945,Avenida El Sol Este,low
Thursday,16:06,-12.12223565,-76.99845925,Avenida Valles del Sur,unknown
Thursday,16:06,-12.1222788,-76.9986157,Avenida Aviación,low
Thursday,16:06,-12.1078709,-76.99261405,Ciclovía San Luis,low
Thursday,16:06,-12.10770865,-76.99282314999999,Avenida Joaquín de la Madrid,low
Thursday,16:06,-12.07109575,-77.00332165,Avenida San Luis,low
Thursday,16:06,-12.107007849999999,-76.99483235,Avenida Joaquín de la Madrid,low
Thursday,16:06,-12.1226765,-76.9987769,Avenida Aviación,low
Thursday,16:06,-12.115287550000001,-76.99563309999999,Avenida Intihuatana,low
Thursday,16:06,-12.107971150000001,-76.99238835,Ciclovía San Luis,low
Thursday,16:06,-12.1096277,-76.99573845,Avenida Geminis,low
Thursday,16:06,-12.10908,-76.99623005000001,Avenida Geminis,unknown
Thursday,16:06,-12.1079681,-76.99252200000001,Ciclovía San Luis,unknown
Thursday,16:06,-12.108664300000001,-76.99294165,Avenida San Luis,low
Thursday,16:06,-12.104263,-76.9895126,Avenida de la Floresta,unknown
Thursday,16:06,-12.10787395,-76.9924804,Ciclovía San Luis,low
Thursday,16:06,-12.10783175,-76.99233005,Avenida San Luis,low
Thursday,16:06,-12.111011349999998,-76.9892165,Avenida Primavera,low
Thursday,16:06,-12.11113815,-76.9895232,Avenida Primavera,low
Thursday,16:06,-12.111205550000001,-76.98963219999999,Avenida Del Pinar,unknown
Thursday,16:06,-12.1206167,-76.99576335,Avenida Pedro Venturo,low
Thursday,16:06,-12.11538835,-76.9956882,Avenida Intihuatana,low
Thursday,16:06,-12.12218495,-76.99830695,Avenida Aviación,low
Thursday,16:06,-12.122211499999999,-76.997563,Avenida Valles del Sur,unknown
Thursday,16:06,-12.10279315,-76.99029705,Avenida Boulevard de Surco,low
Thursday,16:06,-12.10203095,-76.99116864999999,Avenida San Borja Sur,low
Thursday,16:06,-12.13704905,-77.01289125,Prolongación Paseo de la República,unknown
Thursday,16:06,-12.10613825,-76.99193055,Avenida Boulevard de Surco,low
Thursday,16:06,-12.11606585,-76.9960357,Avenida Intihuatana,low
Thursday,16:06,-12.1116685,-76.98959744999999,Avenida Del Pinar,unknown
Thursday,16:06,-12.0846245,-76.9843789,Avenida Circunvalación,low
Thursday,16:06,-12.08498965,-76.98483705000001,Avenida Javier Prado Este,moderate
Thursday,16:06,-12.12214265,-76.99843245,Avenida Valles del Sur,unknown
Thursday,16:06,-12.1217973,-76.99823605,Avenida Aviación,low
Thursday,16:06,-12.10705655,-76.99192995000001,Avenida Boulevard de Surco,low
Thursday,16:06,-12.1071369,-76.99223615,Avenida San Luis,low
Thursday,16:06,-12.11518835,-76.9912959,Avenida Caminos del Inca,low
Thursday,16:06,-12.0959846,-76.9888658,Avenida San Borja Norte,low
Thursday,16:06,-12.1111073,-76.98898514999999,Avenida Primavera,low
Thursday,16:06,-12.1181378,-76.9968289,Avenida Intihuatana,unknown
Thursday,16:06,-12.10728955,-76.99378164999999,Avenida Joaquín de la Madrid,low
Thursday,16:06,-12.13446565,-77.01064224999999,Avenida Mariscal Ramón Castilla,low
Thursday,16:06,-12.124119499999999,-77.00102774999999,Avenida El Sauce,low
Thursday,16:06,-12.1472789,-77.0115174,Avenida Jorge Chávez,low
Thursday,16:06,-12.10743385,-76.99382985,Avenida Joaquín de la Madrid,low
Thursday,16:06,-12.13102715,-76.9996848,Avenida Santiago de Surco,low
Thursday,16:06,-12.131061899999999,-76.99970665000001,Avenida Santiago de Surco,low
Thursday,16:06,-12.11738555,-76.99650015,Avenida Intihuatana,low
Thursday,16:06,-12.1155489,-76.99105829999999,Avenida Caminos del Inca,low
Thursday,16:07,-12.094318699999999,-76.9917327,Avenida San Borja Norte,low
Thursday,16:07,-12.12100035,-76.99469145,Avenida Pedro Venturo,low
Thursday,16:07,-12.09214725,-76.98575985,Avenida Velasco Astete Oeste,low
Thursday,16:07,-12.1287784,-77.00113825,Avenida de Tomás Marsano,low
Thursday,16:07,-12.1319968,-76.99899305,Avenida Santiago de Surco,low
Thursday,16:07,-12.12347475,-76.99909585,Avenida Aviación,low
Thursday,16:07,-12.1312709,-76.99959505000001,Avenida Santiago de Surco,low
Thursday,16:07,-12.085140299999999,-76.9858085,Avenida Javier Prado Este,low
Thursday,16:07,-12.08544365,-76.9867705,Salida 5A,moderate
Thursday,16:07,-12.120606299999999,-77.00330310000001,Avenida Manuel Villarán,low
Thursday,16:07,-12.110970049999999,-76.98856585,Avenida Primavera,low
Thursday,16:07,-12.111034149999998,-76.9886724,Calle Monte Pio,low
Thursday,16:07,-12.121063249999999,-76.99816480000001,Avenida Aviación,low
Thursday,16:07,-12.11241035,-76.98954225,Avenida Del Pinar,unknown
Thursday,16:07,-12.08483395,-76.984092,Avenida Circunvalación,low
Thursday,16:07,-12.13461275,-77.01005345,Avenida Mariscal Ramón Castilla,low
Thursday,16:07,-12.131612449999999,-76.99934975,Avenida Santiago de Surco,low
Thursday,16:07,-12.1316274,-76.99966835000001,Avenida Los Vicus,low
Thursday,16:07,-12.1342339,-77.0096432,Avenida La Merced,low
Thursday,16:07,-12.094015899999999,-76.99211205,Avenida San Borja Norte,low
Thursday,16:07,-12.116203500000001,-76.9906341,Avenida Caminos del Inca,low
Thursday,16:07,-12.1110766,-76.98844940000001,Avenida Primavera,low
Thursday,16:07,-12.105436749999999,-76.99283199999999,Avenida San Luis,low
Thursday,16:07,-12.1065869,-76.9922506,Avenida Boulevard de Surco,low
Thursday,16:07,-12.106855750000001,-76.98877915,Avenida de la Floresta,low
Thursday,16:07,-12.09408925,-76.9922329,Avenida San Borja Norte,low
Thursday,16:07,-12.1481247,-77.01025855,Avenida Jorge Chávez,low
Thursday,16:07,-12.111012500000001,-76.98834285000001,Ciclovía Primavera,unknown
Thursday,16:07,-12.11092255,-76.98778545,Avenida Primavera,low
Thursday,16:07,-12.12067215,-77.0036293,Avenida Manuel Villarán,low
Thursday,16:07,-12.12060125,-77.00359875000001,Avenida Principal,low
Thursday,16:07,-12.111012500000001,-76.98834285000001,Ciclovía Primavera,unknown
Thursday,16:07,-12.1110433,-76.98792979999999,Avenida Primavera,low
Thursday,16:07,-12.096963500000001,-76.98108905,Avenida Buena Vista,low
Thursday,16:07,-12.0965611,-76.98109485,Avenida San Borja Norte,low
Thursday,16:07,-12.1201023,-77.00394465,Avenida Principal,low
Thursday,16:07,-12.09649265,-76.98105635,Avenida Buena Vista,low
Thursday,16:07,-12.096850450000002,-76.9806712,Intercambio Vial El Derby,low
Thursday,16:07,-12.08072145,-76.9775384,Avenida Vía de Evitamiento,low
Thursday,16:07,-12.13238755,-76.9987944,Avenida Santiago de Surco,low
Thursday,16:07,-12.110270100000001,-76.99361375000001,Avenida San Luis,low
Thursday,16:07,-12.1347023,-77.00969950000001,Avenida Mariscal Ramón Castilla,low
Thursday,16:07,-12.13506895,-77.0098775,Avenida La Merced,low
Thursday,16:07,-12.117005200000001,-76.99650795,Avenida Intihuatana,low
Thursday,16:07,-12.1323533,-76.9999195,Avenida Los Vicus,low
Thursday,16:07,-12.09380865,-76.99240234999999,Avenida San Borja Norte,low
Thursday,16:07,-12.096438599999999,-76.98111165,Avenida San Borja Norte,low
Thursday,16:07,-12.12226565,-76.99590524999999,Avenida Valles del Sur,low
Thursday,16:07,-12.124348099999999,-76.99943485,Avenida Aviación,low
Thursday,16:07,-12.11281255,-76.98954570000001,Avenida Del Pinar,unknown
Thursday,16:07,-12.09650705,-76.98115014999999,Avenida Buena Vista,unknown
Thursday,16:07,-12.096568699999999,-76.9819729,Avenida San Borja Norte,low
Thursday,16:07,-12.120535799999999,-76.9980297,Avenida Intihuatana,unknown
Thursday,16:07,-12.120344849999999,-76.99814995,Avenida Aviación,low
Thursday,16:07,-12.1348394,-77.00915155,Avenida Mariscal Ramón Castilla,low
Thursday,16:07,-12.13465615,-77.00961605,Avenida La Merced,low
Thursday,16:07,-12.134622400000001,-77.00974625,Avenida La Merced,low
Thursday,16:07,-12.13441315,-77.0103219,Avenida Mariscal Ramón Castilla,low
Thursday,16:07,-12.111460399999999,-76.9987051,Auxiliar Avenida Angamos Este,low
Thursday,16:07,-12.105901750000001,-76.99133130000001,Avenida Boulevard de Surco,low
Thursday,16:07,-12.0944357,-76.9805441,Avenida Panamericana Sur,moderate
Thursday,16:07,-12.093736849999999,-76.99251605,Avenida San Borja Norte,low
Thursday,16:07,-12.09722225,-76.98014814999999,Avenida Panamericana Sur,moderate
Thursday,16:07,-12.095218800000001,-76.9804628,Avenida Panamericana Sur,low
Thursday,16:07,-12.13457625,-77.0096628,Avenida Mariscal Ramón Castilla,low
Thursday,16:07,-12.13426355,-77.0095113,Avenida La Merced,low
Thursday,16:07,-12.093446199999999,-76.9931276,Avenida San Borja Norte,low
Thursday,16:07,-12.106864999999999,-76.99478115,Avenida Joaquín de la Madrid,low
Thursday,16:08,-12.11631925,-76.99595049999999,Avenida Intihuatana,low
Thursday,16:08,-12.11572385,-76.99906285,Avenida Aviación,low
Thursday,16:08,-12.120182400000001,-76.99772300000001,Avenida Intihuatana,unknown
Thursday,16:08,-12.1078358,-76.99287580000001,Avenida Joaquín de la Madrid,unknown
Thursday,16:08,-12.107493250000001,-76.9886568,Avenida de la Floresta,low
Thursday,16:08,-12.107689050000001,-76.98870845,Avenida de la Floresta,low
Thursday,16:08,-12.085249650000002,-76.9841135,Avenida Circunvalación,low
Thursday,16:08,-12.08660695,-76.98303185,Avenida Circunvalación,low
Thursday,16:08,-12.1110077,-76.9873679,Avenida Primavera,low
Thursday,16:08,-12.080188450000001,-76.97707815,Avenida Vía de Evitamiento,low
Thursday,16:08,-12.08530305,-76.98658615,Salida 5A,low
Thursday,16:08,-12.116827950000001,-76.99023439999999,Avenida Caminos del Inca,low
Thursday,16:08,-12.09744955,-76.98102075,Avenida Buena Vista,low
Thursday,16:08,-12.13092445,-77.0337931,Circuito de Playas,moderate
Thursday,16:08,-12.13134625,-77.03301640000001,Circuito de Playas,low
Thursday,16:08,-12.12500575,-77.00191509999999,Avenida El Sauce,low
Thursday,16:08,-12.117535199999999,-76.99674949999999,Avenida Intihuatana,low
Thursday,16:08,-12.16136685,-77.0257791,Circuito de Playas,low
Thursday,16:08,-12.12137545,-76.99363555,Avenida Pedro Venturo,low
Thursday,16:08,-12.085332399999999,-76.98680175,Salida 5A,unknown
Thursday,16:08,-12.0856064,-76.98754815000001,Salida 5A,low
Thursday,16:08,-12.09921905,-76.98078385,Avenida Buena Vista,low
Thursday,16:08,-12.13566995,-77.01005334999999,Avenida La Merced,low
Thursday,16:08,-12.10103395,-76.9925667,Avenida San Borja Sur,low
Thursday,16:08,-12.0840575,-76.9737355,Avenida Javier Prado Este,low
Thursday,16:08,-12.081667849999999,-76.9698894,Jirón Las Camelias,low
Thursday,16:08,-12.097415000000002,-76.9802761,Intercambio Vial El Derby,low
Thursday,16:08,-12.1108316,-76.98629170000001,Avenida Primavera,low
Thursday,16:08,-12.110942649999998,-76.9872187,Ciclovía Primavera,unknown
Thursday,16:08,-12.110942649999998,-76.9872187,Ciclovía Primavera,unknown
Thursday,16:08,-12.11093215,-76.98628389999999,Avenida Primavera,low
Thursday,16:08,-12.107820799999999,-76.988205,Avenida Esmeralda,low
Thursday,16:08,-12.1075415,-76.98854945,Avenida de la Floresta,unknown
Thursday,16:08,-12.1067353,-76.9958689,Avenida Joaquín de la Madrid,low
Thursday,16:08,-12.1333222,-77.0093004,Avenida La Merced,low
Thursday,16:08,-12.118887749999999,-77.00476710000001,Avenida Principal,low
Thursday,16:08,-12.11520805,-76.99921140000001,Avenida Aviación,unknown
Thursday,16:08,-12.08547545,-76.98738735,Avenida Javier Prado Este,unknown
Thursday,16:08,-12.124922399999999,-76.9996594,Avenida Aviación,low
Thursday,16:08,-12.13323735,-77.0001239,Avenida Los Vicus,low
Thursday,16:08,-12.11727525,-76.98994875,Avenida Caminos del Inca,low
Thursday,16:08,-12.1068991,-76.98859595,Ciclovía Pentagonito,low
Thursday,16:08,-12.1350674,-77.00826484999999,Avenida Mariscal Ramón Castilla,low
Thursday,16:08,-12.1178598,-76.99688415,Avenida Intihuatana,low
Thursday,16:08,-12.10807305,-76.98913920000001,Avenida Esmeralda,unknown
Thursday,16:08,-12.1078469,-76.98861705,Avenida de la Floresta,low
Thursday,16:08,-12.1080166,-76.98825665000001,Avenida Esmeralda,unknown
Thursday,16:08,-12.10846145,-76.98863855,Avenida de la Floresta,unknown
Thursday,16:08,-12.1360251,-77.01015805,Avenida La Merced,low
Thursday,16:08,-12.104275900000001,-76.99046530000001,Avenida Boulevard de Surco,low
Thursday,16:08,-12.1215437,-76.9931742,Avenida Pedro Venturo,low
Thursday,16:08,-12.12597165,-77.00008704999999,Avenida Aviación,low
Thursday,16:08,-12.125353350000001,-77.0022924,Avenida El Sauce,low
Thursday,16:08,-12.13292285,-76.9983761,Avenida Santiago de Surco,unknown
Thursday,16:08,-12.1333196,-76.9981048,Avenida Santiago de Surco,low
Thursday,16:08,-12.1319968,-76.99899305,Avenida Santiago de Surco,low
Thursday,16:08,-12.1341557,-77.0113665,Avenida Mariscal Ramón Castilla,low
Thursday,16:08,-12.13292285,-76.9983761,Avenida Santiago de Surco,unknown
Thursday,16:08,-12.13333405,-76.9981296,Avenida Santiago de Surco,low
Thursday,16:08,-12.16200825,-77.0259024,Circuito de Playas,low
Thursday,16:08,-12.16170395,-77.02559074999999,Circuito de Playas,low
Thursday,16:08,-12.0793578,-76.97649014999999,Avenida Vía de Evitamiento,low
Thursday,16:08,-12.09787855,-76.9802724,Intercambio Vial El Derby,low
Thursday,16:08,-12.098121200000001,-76.97875055,Intercambio Vial El Derby,low
Thursday,16:08,-12.1188998,-76.99727010000001,Avenida Intihuatana,low
Thursday,16:08,-12.11564525,-76.995564,Avenida Intihuatana,low
Thursday,16:08,-12.0930097,-76.99434805,Avenida San Borja Norte,low
Thursday,16:08,-12.1362594,-77.01023190000001,Avenida La Merced,unknown
Thursday,16:08,-12.083999899999998,-76.9733046,Avenida Javier Prado Este,low
Thursday,16:08,-12.0842844,-76.9733313,Avenida Manuel Olguin,low
Thursday,16:08,-12.1178325,-76.98957825,Avenida Caminos del Inca,low
Thursday,16:09,-12.12582515,-77.00254325,Avenida El Sauce,unknown
Thursday,16:09,-12.10799205,-76.98729230000001,Avenida Esmeralda,low
Thursday,16:09,-12.08381545,-76.97178485,Avenida Javier Prado Este,low
Thursday,16:09,-12.12175515,-76.99283505,Avenida Pedro Venturo,low
Thursday,16:09,-12.09674635,-76.98307995,Avenida San Borja Norte,low
Thursday,16:09,-12.13629055,-77.01017155,Avenida La Merced,unknown
Thursday,16:09,-12.09656545,-76.9803401,Avenida Panamericana Sur,low
Thursday,16:09,-12.09618665,-76.98055124999999,,low
Thursday,16:09,-12.09903245,-76.98002174999999,Intercambio Vial El Derby,low
Thursday,16:09,-12.122451,-76.99468139999999,Avenida Valles del Sur,unknown
Thursday,16:09,-12.148675050000001,-77.00931745,Avenida Los Castillos,unknown
Thursday,16:09,-12.149073999999999,-77.00959755,Avenida Los Castillos,unknown
Thursday,16:09,-12.14926545,-77.0085115,Avenida Jorge Chávez,low
Thursday,16:09,-12.1339317,-77.0003733,Avenida Los Vicus,low
Thursday,16:09,-12.16170205,-77.02533969999999,Circuito de Playas,low
Thursday,16:09,-12.161052699999999,-77.02516195,Circuito de Playas,low
Thursday,16:09,-12.1601413,-77.02523934999999,Circuito de Playas,low
Thursday,16:09,-12.085760449999999,-76.9885788,Avenida Javier Prado Este,unknown
Thursday,16:09,-12.115384500000001,-76.9954343,Avenida Intihuatana,low
Thursday,16:09,-12.148675050000001,-77.00931745,Avenida Los Castillos,unknown
Thursday,16:09,-12.148198050000001,-77.0091291,Avenida Los Castillos,unknown
Thursday,16:09,-12.14857585,-77.0093778,Avenida Jorge Chávez,low
Thursday,16:09,-12.135186000000001,-77.0078308,Avenida Mariscal Ramón Castilla,low
Thursday,16:09,-12.100572750000001,-76.99382015,Avenida San Borja Sur,low
Thursday,16:09,-12.135962,-77.0100044,Avenida La Merced,unknown
Thursday,16:09,-12.11531255,-76.99539725,Avenida Intihuatana,low
Thursday,16:09,-12.135295750000001,-77.0075588,Avenida Mariscal Ramón Castilla,low
Thursday,16:09,-12.16391125,-77.0267289,Circuito de Playas,low
Thursday,16:09,-12.12208455,-76.9925011,Avenida Pedro Venturo,low
Thursday,16:09,-12.1093517,-76.98858075000001,Avenida de la Floresta,unknown
Thursday,16:09,-12.10846145,-76.98863855,Avenida de la Floresta,low
Thursday,16:09,-12.1146551,-76.99507030000001,Avenida Intihuatana,low
Thursday,16:09,-12.1037289,-76.9938003,Avenida San Luis,low
Thursday,16:09,-12.08483975,-76.973296,Avenida Manuel Olguin,low
Thursday,16:09,-12.14797755,-77.0102909,Avenida Jorge Chávez,low
Thursday,16:09,-12.10783615,-76.9896362,Avenida Del Pinar,unknown
Thursday,16:09,-12.10807305,-76.98913920000001,Avenida Esmeralda,unknown
Thursday,16:09,-12.104788450000001,-76.9890088,Avenida de la Floresta,low
Thursday,16:09,-12.132416,-77.0091674,Avenida La Merced,low
Thursday,16:09,-12.1338346,-77.01277214999999,Avenida Mariscal Ramón Castilla,low
Thursday,16:09,-12.096410800000001,-76.9808912,Avenida San Borja Norte,low
Thursday,16:09,-12.133758100000001,-76.99783930000001,Avenida Santiago de Surco,low
Thursday,16:09,-12.09678175,-76.9836856,Avenida San Borja Norte,low
Thursday,16:09,-12.11840865,-76.9892012,Avenida Caminos del Inca,low
Thursday,16:09,-12.1340433,-76.99763085000001,Avenida Santiago de Surco,low
Thursday,16:09,-12.126202549999999,-77.00273625,Avenida El Sauce,unknown
Thursday,16:09,-12.1344773,-77.0007268,Avenida Los Vicus,low
Thursday,16:09,-12.1355124,-77.0071005,Avenida Mariscal Ramón Castilla,low
Thursday,16:09,-12.10675105,-76.99707055,Avenida Joaquín de la Madrid,low
Thursday,16:09,-12.13559385,-77.00989955,Avenida La Merced,unknown
Thursday,16:09,-12.12622575,-77.00280534999999,Avenida de Tomás Marsano,low
Thursday,16:09,-12.08590555,-76.9885864,Avenida Javier Prado Este,moderate
Thursday,16:09,-12.125076400000001,-77.00360715,Avenida de Tomás Marsano,low
Thursday,16:09,-12.1257483,-77.00310055,Avenida de Tomás Marsano,low
Thursday,16:09,-12.07859325,-76.97603534999999,Avenida Vía de Evitamiento,unknown
Thursday,16:09,-12.12249825,-76.99209185000001,Avenida Pedro Venturo,low
Thursday,16:09,-12.1107513,-76.98497230000001,Avenida Primavera,low
Thursday,16:09,-12.110821099999999,-76.9853569,Ciclovía Primavera,unknown
Thursday,16:09,-12.08578585,-76.97335695000001,Avenida Manuel Olguin,low
Thursday,16:09,-12.110821099999999,-76.9853569,Ciclovía Primavera,unknown
Thursday,16:09,-12.110841650000001,-76.98496585,Avenida Primavera,low
Thursday,16:09,-12.10750715,-76.9896669,Avenida Del Pinar,unknown
Thursday,16:09,-12.107539599999999,-76.9896938,Avenida Del Pinar,unknown
Thursday,16:09,-12.149073999999999,-77.00959755,Avenida Los Castillos,unknown
Thursday,16:09,-12.14979915,-77.01002120000001,Avenida Los Castillos,unknown
Thursday,16:09,-12.135382799999999,-77.0098381,Avenida La Merced,unknown
Thursday,16:09,-12.108011300000001,-76.9862457,Avenida Esmeralda,low
Thursday,16:09,-12.11795855,-77.00538575,Avenida Principal,low
Thursday,16:09,-12.1087077,-76.9897197,Avenida Del Pinar,low
Thursday,16:09,-12.1312618,-77.00924465,Avenida La Merced,low
Thursday,16:10,-12.107237399999999,-76.98968529999999,Avenida Del Pinar,low
Thursday,16:10,-12.10750715,-76.9896669,Avenida Del Pinar,unknown
